X--Trace 1::[Channel A],Y--Trace 1::[Channel A]
0.478612,3.07193
0.478615,3.20994
0.478618,3.15814
0.478621,2.92801
0.478624,2.55578
0.478627,2.09563
0.47863,1.61393
0.478633,1.18374
0.478637,0.874298
0.47864,0.735402
0.478643,0.786323
0.478646,1.01558
0.478649,1.38694
0.478652,1.84622
0.478655,2.32703
0.478658,2.75633
0.478662,3.06488
0.478665,3.20289
0.478668,3.15109
0.478671,2.92096
0.478674,2.54874
0.478677,2.08858
0.47868,1.60689
0.478683,1.1767
0.478687,0.867257
0.47869,0.728362
0.478693,0.779285
0.478696,1.00854
0.478699,1.3799
0.478702,1.83919
0.478705,2.32
0.478708,2.7493
0.478712,3.05785
0.478715,3.19586
0.478718,3.14406
0.478721,2.91394
0.478724,2.54171
0.478727,2.08156
0.47873,1.59987
0.478733,1.16968
0.478737,0.860238
0.47874,0.721345
0.478743,0.772269
0.478746,1.00153
0.478749,1.37289
0.478752,1.83217
0.478755,2.31299
0.478758,2.74229
0.478762,3.05085
0.478765,3.18886
0.478768,3.13706
0.478771,2.90693
0.478774,2.53471
0.478777,2.07456
0.47878,1.59287
0.478783,1.16268
0.478787,0.853242
0.47879,0.71435
0.478793,0.765276
0.478796,0.994538
0.478799,1.3659
0.478802,1.82518
0.478805,2.306
0.478808,2.7353
0.478812,3.04386
0.478815,3.18187
0.478818,3.13008
0.478821,2.89995
0.478824,2.52773
0.478827,2.06758
0.47883,1.58589
0.478833,1.15571
0.478837,0.846268
0.47884,0.707378
0.478843,0.758305
0.478846,0.987568
0.478849,1.35893
0.478852,1.81822
0.478855,2.29904
0.478858,2.72834
0.478862,3.0369
0.478865,3.17491
0.478868,3.12312
0.478871,2.89299
0.478874,2.52078
0.478877,2.06063
0.47888,1.57894
0.478883,1.14875
0.478887,0.839317
0.47889,0.700428
0.478893,0.751357
0.478896,0.980621
0.478899,1.35198
0.478902,1.81127
0.478905,2.2921
0.478908,2.7214
0.478912,3.02996
0.478915,3.16797
0.478918,3.11618
0.478921,2.88606
0.478924,2.51384
0.478927,2.05369
0.47893,1.57201
0.478933,1.14183
0.478937,0.83239
0.47894,0.693502
0.478943,0.744432
0.478946,0.973698
0.478949,1.34506
0.478952,1.80435
0.478955,2.28518
0.478958,2.71448
0.478962,3.02304
0.478965,3.16106
0.478968,3.10927
0.478971,2.87915
0.478974,2.50693
0.478977,2.04678
0.47898,1.5651
0.478983,1.13492
0.478987,0.825485
0.47899,0.686599
0.478993,0.73753
0.478996,0.966798
0.478999,1.33816
0.479002,1.79746
0.479005,2.27828
0.479008,2.70759
0.479012,3.01615
0.479015,3.15417
0.479018,3.10238
0.479021,2.87226
0.479024,2.50005
0.479027,2.0399
0.47903,1.55822
0.479033,1.12804
0.479037,0.818604
0.47904,0.67972
0.479043,0.730652
0.479046,0.959922
0.479049,1.33129
0.479052,1.79058
0.479055,2.27141
0.479058,2.70072
0.479062,3.00928
0.479065,3.1473
0.479068,3.09551
0.479071,2.86539
0.479074,2.49318
0.479077,2.03304
0.47908,1.55136
0.479083,1.12118
0.479087,0.811748
0.47909,0.672865
0.479093,0.723799
0.479096,0.953069
0.479099,1.32444
0.479102,1.78373
0.479105,2.26456
0.479108,2.69387
0.479112,3.00244
0.479115,3.14046
0.479118,3.08867
0.479121,2.85855
0.479124,2.48634
0.479127,2.0262
0.47913,1.54452
0.479133,1.11434
0.479137,0.804915
0.47914,0.666033
0.479143,0.716969
0.479146,0.946241
0.479149,1.31761
0.479152,1.77691
0.479155,2.25774
0.479158,2.68705
0.479162,2.99562
0.479165,3.13364
0.479168,3.08185
0.479171,2.85174
0.479174,2.47953
0.479177,2.01939
0.47918,1.53771
0.479183,1.10753
0.479187,0.798107
0.47919,0.659227
0.479193,0.710164
0.479196,0.939438
0.479199,1.31081
0.479202,1.77011
0.479205,2.25094
0.479208,2.68025
0.479212,2.98882
0.479215,3.12685
0.479218,3.07506
0.479221,2.84495
0.479224,2.47274
0.479227,2.0126
0.47923,1.53092
0.479233,1.10075
0.479237,0.791323
0.47924,0.652445
0.479243,0.703384
0.479246,0.932659
0.479249,1.30403
0.479252,1.76333
0.479255,2.24416
0.479258,2.67348
0.479262,2.98205
0.479265,3.12008
0.479268,3.06829
0.479271,2.83818
0.479274,2.46598
0.479277,2.00584
0.47928,1.52416
0.479283,1.09399
0.479287,0.784565
0.47929,0.645688
0.479293,0.696628
0.479296,0.925905
0.479299,1.29728
0.479302,1.75658
0.479305,2.23741
0.479308,2.66673
0.479312,2.9753
0.479315,3.11333
0.479318,3.06155
0.479321,2.83144
0.479324,2.45924
0.479327,1.9991
0.47933,1.51742
0.479333,1.08726
0.479337,0.777832
0.47934,0.638956
0.479343,0.689898
0.479346,0.919177
0.479349,1.29055
0.479352,1.74986
0.479355,2.23069
0.479358,2.66001
0.479362,2.96858
0.479365,3.10661
0.479368,3.05483
0.479371,2.82472
0.479374,2.45252
0.479377,1.99239
0.47938,1.51071
0.479383,1.08055
0.479387,0.771124
0.47939,0.63225
0.479393,0.683194
0.479396,0.912474
0.479399,1.28385
0.479402,1.74316
0.479405,2.22399
0.479408,2.65331
0.479412,2.96189
0.479415,3.09992
0.479418,3.04814
0.479421,2.81803
0.479424,2.44583
0.479427,1.9857
0.47943,1.50403
0.479433,1.07386
0.479437,0.764442
0.47944,0.62557
0.479443,0.676515
0.479446,0.905797
0.479449,1.27717
0.479452,1.73648
0.479455,2.21732
0.479458,2.64664
0.479462,2.95522
0.479465,3.09325
0.479468,3.04148
0.479471,2.81137
0.479474,2.43917
0.479477,1.97904
0.47948,1.49737
0.479483,1.0672
0.479487,0.757786
0.47949,0.618916
0.479493,0.669863
0.479496,0.899146
0.479499,1.27053
0.479502,1.72984
0.479505,2.21068
0.479508,2.64
0.479512,2.94858
0.479515,3.08661
0.479518,3.03484
0.479521,2.80473
0.479524,2.43253
0.479527,1.9724
0.47953,1.49074
0.479533,1.06057
0.479537,0.751157
0.47954,0.612288
0.479543,0.663237
0.479546,0.892522
0.479549,1.2639
0.479552,1.72321
0.479555,2.20406
0.479558,2.63338
0.479562,2.94196
0.479565,3.08
0.479568,3.02822
0.479571,2.79812
0.479574,2.42593
0.479577,1.9658
0.47958,1.48413
0.479583,1.05397
0.479587,0.744554
0.47959,0.605687
0.479593,0.656637
0.479596,0.885924
0.479599,1.25731
0.479602,1.71662
0.479605,2.19746
0.479608,2.62679
0.479612,2.93537
0.479615,3.07341
0.479618,3.02164
0.479621,2.79154
0.479624,2.41934
0.479627,1.95922
0.47963,1.47755
0.479633,1.04739
0.479637,0.737978
0.47964,0.599113
0.479643,0.650065
0.479646,0.879353
0.479649,1.25074
0.479652,1.71005
0.479655,2.1909
0.479658,2.62023
0.479662,2.92881
0.479665,3.06685
0.479668,3.01508
0.479671,2.78498
0.479674,2.41279
0.479677,1.95266
0.47968,1.471
0.479683,1.04084
0.479687,0.731429
0.47969,0.592566
0.479693,0.643519
0.479696,0.872809
0.479699,1.2442
0.479702,1.70351
0.479705,2.18436
0.479708,2.61369
0.479712,2.92227
0.479715,3.06031
0.479718,3.00855
0.479721,2.77845
0.479724,2.40626
0.479727,1.94613
0.47973,1.46447
0.479733,1.03432
0.479737,0.724908
0.47974,0.586046
0.479743,0.637001
0.479746,0.866293
0.479749,1.23768
0.479752,1.697
0.479755,2.17785
0.479758,2.60718
0.479762,2.91577
0.479765,3.05381
0.479768,3.00204
0.479771,2.77195
0.479774,2.39976
0.479777,1.93964
0.47978,1.45798
0.479783,1.02782
0.479787,0.718414
0.47979,0.579554
0.479793,0.630511
0.479796,0.859804
0.479799,1.23119
0.479802,1.69051
0.479805,2.17136
0.479808,2.6007
0.479812,2.90929
0.479815,3.04733
0.479818,2.99557
0.479821,2.76547
0.479824,2.39328
0.479827,1.93316
0.47983,1.45151
0.479833,1.02135
0.479837,0.711948
0.47984,0.57309
0.479843,0.624048
0.479846,0.853343
0.479849,1.22473
0.479852,1.68406
0.479855,2.16491
0.479858,2.59424
0.479862,2.90283
0.479865,3.04088
0.479868,2.98912
0.479871,2.75903
0.479874,2.38684
0.479877,1.92672
0.47988,1.44506
0.479883,1.01491
0.479887,0.70551
0.47989,0.566654
0.479893,0.617614
0.479896,0.846911
0.479899,1.2183
0.479902,1.67763
0.479905,2.15848
0.479908,2.58782
0.479912,2.89641
0.479915,3.03446
0.479918,2.9827
0.479921,2.75261
0.479924,2.38042
0.479927,1.92031
0.47993,1.43865
0.479933,1.0085
0.479937,0.699101
0.47994,0.560246
0.479943,0.611208
0.479946,0.840507
0.479949,1.2119
0.479952,1.67123
0.479955,2.15208
0.479958,2.58142
0.479962,2.89001
0.479965,3.02807
0.479968,2.97631
0.479971,2.74622
0.479974,2.37403
0.479977,1.91392
0.47998,1.43227
0.479983,1.00212
0.479987,0.69272
0.47999,0.553867
0.479993,0.604831
0.479996,0.834131
0.479999,1.20553
0.480002,1.66485
0.480005,2.14571
0.480008,2.57505
0.480012,2.88365
0.480015,3.0217
0.480018,2.96994
0.480021,2.73986
0.480024,2.36768
0.480027,1.90756
0.48003,1.42591
0.480033,0.995767
0.480037,0.686368
0.48004,0.547517
0.480043,0.598483
0.480046,0.827785
0.480049,1.19918
0.480052,1.65851
0.480055,2.13937
0.480058,2.56871
0.480062,2.87731
0.480065,3.01536
0.480068,2.96361
0.480071,2.73352
0.480074,2.36135
0.480077,1.90123
0.48008,1.41958
0.480083,0.989442
0.480087,0.680045
0.48009,0.541196
0.480093,0.592163
0.480096,0.821467
0.480099,1.19287
0.480102,1.6522
0.480105,2.13306
0.480108,2.5624
0.480112,2.871
0.480115,3.00906
0.480118,2.95731
0.480121,2.72722
0.480124,2.35504
0.480127,1.89494
0.48013,1.41329
0.480133,0.983147
0.480137,0.673752
0.48014,0.534904
0.480143,0.585874
0.480146,0.815179
0.480149,1.18658
0.480152,1.64591
0.480155,2.12678
0.480158,2.55612
0.480162,2.86472
0.480165,3.00278
0.480168,2.95103
0.480171,2.72095
0.480174,2.34877
0.480177,1.88867
0.48018,1.40702
0.480183,0.976881
0.480187,0.667488
0.48019,0.528642
0.480193,0.579614
0.480196,0.808921
0.480199,1.18033
0.480202,1.63966
0.480205,2.12052
0.480208,2.54987
0.480212,2.85848
0.480215,2.99654
0.480218,2.94479
0.480221,2.71471
0.480224,2.34253
0.480227,1.88243
0.48023,1.40078
0.480233,0.970646
0.480237,0.661254
0.48024,0.52241
0.480243,0.573384
0.480246,0.802693
0.480249,1.1741
0.480252,1.63344
0.480255,2.1143
0.480258,2.54365
0.480262,2.85226
0.480265,2.99032
0.480268,2.93857
0.480271,2.70849
0.480274,2.33632
0.480277,1.87622
0.48028,1.39457
0.480283,0.96444
0.480287,0.65505
0.48029,0.516209
0.480293,0.567184
0.480296,0.796495
0.480299,1.1679
0.480302,1.62724
0.480305,2.10811
0.480308,2.53746
0.480312,2.84607
0.480315,2.98413
0.480318,2.93239
0.480321,2.70231
0.480324,2.33014
0.480327,1.87004
0.48033,1.3884
0.480333,0.958265
0.480337,0.648877
0.48034,0.510037
0.480343,0.561014
0.480346,0.790327
0.480349,1.16174
0.480352,1.62108
0.480355,2.10195
0.480358,2.5313
0.480362,2.83991
0.480365,2.97798
0.480368,2.92623
0.480371,2.69616
0.480374,2.32399
0.480377,1.86389
0.48038,1.38225
0.480383,0.95212
0.480387,0.642734
0.48039,0.503897
0.480393,0.554875
0.480396,0.784191
0.480399,1.1556
0.480402,1.61494
0.480405,2.09582
0.480408,2.52517
0.480412,2.83378
0.480415,2.97185
0.480418,2.92011
0.480421,2.69004
0.480424,2.31787
0.480427,1.85777
0.48043,1.37614
0.480433,0.946006
0.480437,0.636623
0.48044,0.497787
0.480443,0.548768
0.480446,0.778085
0.480449,1.1495
0.480452,1.60884
0.480455,2.08972
0.480458,2.51907
0.480462,2.82769
0.480465,2.96576
0.480468,2.91402
0.480471,2.68395
0.480474,2.31178
0.480477,1.85168
0.48048,1.37005
0.480483,0.939924
0.480487,0.630542
0.48049,0.491708
0.480493,0.542691
0.480496,0.77201
0.480499,1.14343
0.480502,1.60277
0.480505,2.08365
0.480508,2.51301
0.480512,2.82162
0.480515,2.95969
0.480518,2.90795
0.480521,2.67789
0.480524,2.30572
0.480527,1.84563
0.48053,1.364
0.480533,0.933872
0.480537,0.624492
0.48054,0.485661
0.480543,0.536645
0.480546,0.765966
0.480549,1.13738
0.480552,1.59673
0.480555,2.07761
0.480558,2.50697
0.480562,2.81559
0.480565,2.95366
0.480568,2.90192
0.480571,2.67186
0.480574,2.2997
0.480577,1.83961
0.48058,1.35798
0.480583,0.927853
0.480587,0.618475
0.48059,0.479645
0.480593,0.530632
0.480596,0.759954
0.480599,1.13137
0.480602,1.59072
0.480605,2.0716
0.480608,2.50097
0.480612,2.80959
0.480615,2.94766
0.480618,2.89593
0.480621,2.66586
0.480624,2.2937
0.480627,1.83361
0.48063,1.35199
0.480633,0.921865
0.480637,0.612489
0.48064,0.473661
0.480643,0.52465
0.480646,0.753974
0.480649,1.1254
0.480652,1.58475
0.480655,2.06563
0.480658,2.495
0.480662,2.80362
0.480665,2.94169
0.480668,2.88996
0.480671,2.6599
0.480674,2.28774
0.480677,1.82765
0.48068,1.34603
0.480683,0.915909
0.480687,0.606535
0.48069,0.467709
0.480693,0.5187
0.480696,0.748027
0.480699,1.11945
0.480702,1.5788
0.480705,2.05969
0.480708,2.48906
0.480712,2.79768
0.480715,2.93576
0.480718,2.88403
0.480721,2.65397
0.480724,2.28181
0.480727,1.82173
0.48073,1.3401
0.480733,0.909985
0.480737,0.600613
0.48074,0.461789
0.480743,0.512782
0.480746,0.742111
0.480749,1.11354
0.480752,1.57289
0.480755,2.05378
0.480758,2.48315
0.480762,2.79177
0.480765,2.92985
0.480768,2.87813
0.480771,2.64807
0.480774,2.27592
0.480777,1.81583
0.48078,1.33421
0.480783,0.904094
0.480787,0.594724
0.48079,0.455902
0.480793,0.506897
0.480796,0.736228
0.480799,1.10766
0.480802,1.56701
0.480805,2.0479
0.480808,2.47727
0.480812,2.7859
0.480815,2.92398
0.480818,2.87226
0.480821,2.6422
0.480824,2.27005
0.480827,1.80997
0.48083,1.32835
0.480833,0.898236
0.480837,0.588868
0.48084,0.450048
0.480843,0.501045
0.480846,0.730378
0.480849,1.10181
0.480852,1.56117
0.480855,2.04206
0.480858,2.47143
0.480862,2.78006
0.480865,2.91815
0.480868,2.86642
0.480871,2.63637
0.480874,2.26422
0.480877,1.80414
0.48088,1.32252
0.480883,0.89241
0.480887,0.583045
0.48089,0.444227
0.480893,0.495226
0.480896,0.724561
0.480899,1.09599
0.480902,1.55535
0.480905,2.03625
0.480908,2.46562
0.480912,2.77425
0.480915,2.91234
0.480918,2.86062
0.480921,2.63057
0.480924,2.25842
0.480927,1.79834
0.48093,1.31673
0.480933,0.886618
0.480937,0.577255
0.48094,0.438439
0.480943,0.48944
0.480946,0.718777
0.480949,1.09021
0.480952,1.54957
0.480955,2.03047
0.480958,2.45985
0.480962,2.76848
0.480965,2.90657
0.480968,2.85485
0.480971,2.6248
0.480974,2.25266
0.480977,1.79258
0.48098,1.31097
0.480983,0.880859
0.480987,0.571498
0.48099,0.432685
0.480993,0.483688
0.480996,0.713027
0.480999,1.08446
0.481002,1.54383
0.481005,2.02472
0.481008,2.45411
0.481012,2.76274
0.481015,2.90083
0.481018,2.84911
0.481021,2.61907
0.481024,2.24692
0.481027,1.78685
0.48103,1.30524
0.481033,0.875134
0.481037,0.565775
0.48104,0.426964
0.481043,0.477969
0.481046,0.70731
0.481049,1.07875
0.481052,1.53812
0.481055,2.01901
0.481058,2.4484
0.481062,2.75703
0.481065,2.89513
0.481068,2.84341
0.481071,2.61337
0.481074,2.24123
0.481077,1.78116
0.48108,1.29955
0.481083,0.869443
0.481087,0.560086
0.48109,0.421277
0.481093,0.472284
0.481096,0.701628
0.481099,1.07307
0.481102,1.53244
0.481105,2.01334
0.481108,2.44272
0.481112,2.75136
0.481115,2.88946
0.481118,2.83775
0.481121,2.6077
0.481124,2.23556
0.481127,1.77549
0.48113,1.29389
0.481133,0.863786
0.481137,0.554431
0.48114,0.415624
0.481143,0.466634
0.481146,0.695979
0.481149,1.06742
0.481152,1.52679
0.481155,2.0077
0.481158,2.43708
0.481162,2.74572
0.481165,2.88382
0.481168,2.83211
0.481171,2.60207
0.481174,2.22993
0.481177,1.76987
0.48118,1.28826
0.481183,0.858163
0.481187,0.548811
0.48119,0.410006
0.481193,0.461018
0.481196,0.690365
0.481199,1.06181
0.481202,1.52118
0.481205,2.00209
0.481208,2.43148
0.481212,2.74012
0.481215,2.87822
0.481218,2.82651
0.481221,2.59647
0.481224,2.22434
0.481227,1.76427
0.48123,1.28267
0.481233,0.852575
0.481237,0.543225
0.48124,0.404422
0.481243,0.455436
0.481246,0.684786
0.481249,1.05623
0.481252,1.51561
0.481255,1.99652
0.481258,2.42591
0.481262,2.73455
0.481265,2.87266
0.481268,2.82095
0.481271,2.59091
0.481274,2.21878
0.481277,1.75872
0.48128,1.27712
0.481283,0.847022
0.481287,0.537674
0.48129,0.398873
0.481293,0.449889
0.481296,0.679241
0.481299,1.05069
0.481302,1.51007
0.481305,1.99098
0.481308,2.42037
0.481312,2.72902
0.481315,2.86712
0.481318,2.81542
0.481321,2.58538
0.481324,2.21326
0.481327,1.75319
0.48133,1.27159
0.481333,0.841504
0.481337,0.532158
0.48134,0.393359
0.481343,0.444378
0.481346,0.673732
0.481349,1.04518
0.481352,1.50456
0.481355,1.98547
0.481358,2.41487
0.481362,2.72352
0.481365,2.86163
0.481368,2.80993
0.481371,2.57989
0.481374,2.20777
0.481377,1.74771
0.48138,1.26611
0.481383,0.83602
0.481387,0.526677
0.48139,0.387881
0.481393,0.438901
0.481396,0.668257
0.481399,1.03971
0.481402,1.49909
0.481405,1.98001
0.481408,2.40941
0.481412,2.71806
0.481415,2.85617
0.481418,2.80447
0.481421,2.57444
0.481424,2.20231
0.481427,1.74225
0.48143,1.26066
0.481433,0.830573
0.481437,0.521231
0.48144,0.382438
0.481443,0.43346
0.481446,0.662819
0.481449,1.03427
0.481452,1.49366
0.481455,1.97457
0.481458,2.40398
0.481462,2.71263
0.481465,2.85074
0.481468,2.79904
0.481471,2.56901
0.481474,2.19689
0.481477,1.73684
0.48148,1.25525
0.481483,0.825161
0.481487,0.515822
0.48149,0.37703
0.481493,0.428055
0.481496,0.657416
0.481499,1.02887
0.481502,1.48826
0.481505,1.96918
0.481508,2.39858
0.481512,2.70724
0.481515,2.84535
0.481518,2.79366
0.481521,2.56363
0.481524,2.19151
0.481527,1.73146
0.48153,1.24987
0.481533,0.819785
0.481537,0.510448
0.48154,0.371659
0.481543,0.422686
0.481546,0.652049
0.481549,1.02351
0.481552,1.4829
0.481555,1.96382
0.481558,2.39322
0.481562,2.70188
0.481565,2.84
0.481568,2.7883
0.481571,2.55828
0.481574,2.18616
0.481577,1.72611
0.48158,1.24452
0.481583,0.814445
0.481587,0.50511
0.48159,0.366323
0.481593,0.417352
0.481596,0.646718
0.481599,1.01818
0.481602,1.47757
0.481605,1.95849
0.481608,2.3879
0.481612,2.69656
0.481615,2.83468
0.481618,2.78299
0.481621,2.55297
0.481624,2.18085
0.481627,1.7208
0.48163,1.23922
0.481633,0.809141
0.481637,0.499808
0.48164,0.361024
0.481643,0.412055
0.481646,0.641423
0.481649,1.01289
0.481652,1.47228
0.481655,1.95321
0.481658,2.38262
0.481662,2.69128
0.481665,2.8294
0.481668,2.77771
0.481671,2.54769
0.481674,2.17558
0.481677,1.71553
0.48168,1.23395
0.481683,0.803873
0.481687,0.494544
0.48169,0.355761
0.481693,0.406795
0.481696,0.636165
0.481699,1.00763
0.481702,1.46703
0.481705,1.94795
0.481708,2.37737
0.481712,2.68603
0.481715,2.82416
0.481718,2.77247
0.481721,2.54245
0.481724,2.17034
0.481727,1.7103
0.48173,1.22872
0.481733,0.798643
0.481737,0.489315
0.48174,0.350535
0.481743,0.401571
0.481746,0.630943
0.481749,1.00241
0.481752,1.46181
0.481755,1.94274
0.481758,2.37215
0.481762,2.68082
0.481765,2.81895
0.481768,2.76726
0.481771,2.53725
0.481774,2.16514
0.481777,1.7051
0.48178,1.22352
0.481783,0.793449
0.481787,0.484124
0.48179,0.345346
0.481793,0.396385
0.481796,0.625759
0.481799,0.997229
0.481802,1.45663
0.481805,1.93756
0.481808,2.36698
0.481812,2.67565
0.481815,2.81378
0.481818,2.7621
0.481821,2.53208
0.481824,2.15998
0.481827,1.69994
0.48183,1.21836
0.481833,0.788293
0.481837,0.47897
0.48184,0.340194
0.481843,0.391235
0.481846,0.620612
0.481849,0.992085
0.481852,1.45149
0.481855,1.93242
0.481858,2.36184
0.481862,2.67051
0.481865,2.80864
0.481868,2.75696
0.481871,2.52695
0.481874,2.15485
0.481877,1.69481
0.48188,1.21324
0.481883,0.783173
0.481887,0.473853
0.48189,0.33508
0.481893,0.386123
0.481896,0.615502
0.481899,0.986977
0.481902,1.44638
0.481905,1.92732
0.481908,2.35674
0.481912,2.66542
0.481915,2.80355
0.481918,2.75187
0.481921,2.52186
0.481924,2.14976
0.481927,1.68973
0.48193,1.20816
0.481933,0.778092
0.481937,0.468774
0.48194,0.330003
0.481943,0.381049
0.481946,0.61043
0.481949,0.981907
0.481952,1.44131
0.481955,1.92225
0.481958,2.35168
0.481962,2.66036
0.481965,2.79849
0.481968,2.74682
0.481971,2.51681
0.481974,2.14471
0.481977,1.68468
0.48198,1.20311
0.481983,0.773048
0.481987,0.463732
0.48199,0.324964
0.481993,0.376012
0.481996,0.605395
0.481999,0.976875
0.482002,1.43629
0.482005,1.91723
0.482008,2.34665
0.482012,2.65533
0.482015,2.79347
0.482018,2.7418
0.482021,2.51179
0.482024,2.1397
0.482027,1.67967
0.48203,1.1981
0.482033,0.768042
0.482037,0.458728
0.48204,0.319963
0.482043,0.371013
0.482046,0.600399
0.482049,0.971881
0.482052,1.43129
0.482055,1.91224
0.482058,2.34167
0.482062,2.65035
0.482065,2.78849
0.482068,2.73682
0.482071,2.50682
0.482074,2.13472
0.482077,1.67469
0.48208,1.19313
0.482083,0.763074
0.482087,0.453763
0.48209,0.315
0.482093,0.366052
0.482096,0.59544
0.482099,0.966925
0.482102,1.42634
0.482105,1.90729
0.482108,2.33672
0.482112,2.6454
0.482115,2.78354
0.482118,2.73188
0.482121,2.50188
0.482124,2.12979
0.482127,1.66976
0.48213,1.1882
0.482133,0.758144
0.482137,0.448836
0.48214,0.310075
0.482143,0.36113
0.482146,0.59052
0.482149,0.962007
0.482152,1.42142
0.482155,1.90237
0.482158,2.33181
0.482162,2.64049
0.482165,2.77864
0.482168,2.72697
0.482171,2.49698
0.482174,2.12489
0.482177,1.66486
0.48218,1.1833
0.482183,0.753253
0.482187,0.443947
0.48219,0.305189
0.482193,0.356246
0.482196,0.585639
0.482199,0.957128
0.482202,1.41655
0.482205,1.8975
0.482208,2.32693
0.482212,2.63563
0.482215,2.77377
0.482218,2.72211
0.482221,2.49211
0.482224,2.12003
0.482227,1.66001
0.48223,1.17845
0.482233,0.748401
0.482237,0.439097
0.48224,0.300341
0.482243,0.351401
0.482246,0.580796
0.482249,0.952288
0.482252,1.41171
0.482255,1.89266
0.482258,2.3221
0.482262,2.63079
0.482265,2.76894
0.482268,2.71728
0.482271,2.48729
0.482274,2.11521
0.482277,1.65519
0.48228,1.17363
0.482283,0.743587
0.482287,0.434286
0.48229,0.295533
0.482293,0.346595
0.482296,0.575993
0.482299,0.947487
0.482302,1.40691
0.482305,1.88787
0.482308,2.31731
0.482312,2.626
0.482315,2.76416
0.482318,2.7125
0.482321,2.48251
0.482324,2.11042
0.482327,1.65041
0.48233,1.16886
0.482333,0.738813
0.482337,0.429514
0.48234,0.290763
0.482343,0.341828
0.482346,0.571228
0.482349,0.942724
0.482352,1.40215
0.482355,1.88311
0.482358,2.31255
0.482362,2.62125
0.482365,2.75941
0.482368,2.70775
0.482371,2.47776
0.482374,2.10568
0.482377,1.64567
0.48238,1.16412
0.482383,0.734078
0.482387,0.424782
0.48239,0.286033
0.482393,0.3371
0.482396,0.566503
0.482399,0.938002
0.482402,1.39743
0.482405,1.87839
0.482408,2.30784
0.482412,2.61654
0.482415,2.7547
0.482418,2.70304
0.482421,2.47306
0.482424,2.10098
0.482427,1.64097
0.48243,1.15942
0.482433,0.729382
0.482437,0.420088
0.48244,0.281342
0.482443,0.332412
0.482446,0.561817
0.482449,0.933318
0.482452,1.39275
0.482455,1.87371
0.482458,2.30316
0.482462,2.61186
0.482465,2.75002
0.482468,2.69837
0.482471,2.46839
0.482474,2.09632
0.482477,1.63631
0.48248,1.15476
0.482483,0.724726
0.482487,0.415435
0.48249,0.276691
0.482493,0.327764
0.482496,0.557171
0.482499,0.928675
0.482502,1.38811
0.482505,1.86907
0.482508,2.29853
0.482512,2.60723
0.482515,2.74539
0.482518,2.69374
0.482521,2.46377
0.482524,2.09169
0.482527,1.63169
0.48253,1.15014
0.482533,0.72011
0.482537,0.410821
0.48254,0.27208
0.482543,0.323155
0.482546,0.552565
0.482549,0.924071
0.482552,1.38351
0.482555,1.86448
0.482558,2.29393
0.482562,2.60264
0.482565,2.7408
0.482568,2.68916
0.482571,2.45918
0.482574,2.08711
0.482577,1.62711
0.48258,1.14557
0.482583,0.715534
0.482587,0.406248
0.48259,0.267509
0.482593,0.318586
0.482596,0.547999
0.482599,0.919507
0.482602,1.37895
0.482605,1.85992
0.482608,2.28937
0.482612,2.59808
0.482615,2.73625
0.482618,2.68461
0.482621,2.45463
0.482624,2.08256
0.482627,1.62256
0.48263,1.14103
0.482633,0.710998
0.482637,0.401714
0.48264,0.262978
0.482643,0.314058
0.482646,0.543473
0.482649,0.914984
0.482652,1.37443
0.482655,1.8554
0.482658,2.28486
0.482662,2.59357
0.482665,2.73174
0.482668,2.6801
0.482671,2.45013
0.482674,2.07806
0.482677,1.61806
0.48268,1.13653
0.482683,0.706502
0.482687,0.397221
0.48269,0.258488
0.482693,0.30957
0.482696,0.538988
0.482699,0.910501
0.482702,1.36995
0.482705,1.85092
0.482708,2.28038
0.482712,2.5891
0.482715,2.72727
0.482718,2.67563
0.482721,2.44566
0.482724,2.0736
0.482727,1.6136
0.48273,1.13207
0.482733,0.702047
0.482737,0.392769
0.48274,0.254038
0.482743,0.305123
0.482746,0.534543
0.482749,0.906059
0.482752,1.36551
0.482755,1.84648
0.482758,2.27595
0.482762,2.58467
0.482765,2.72284
0.482768,2.6712
0.482771,2.44124
0.482774,2.06918
0.482777,1.60918
0.48278,1.12765
0.482783,0.697633
0.482787,0.388357
0.48279,0.249629
0.482793,0.300716
0.482796,0.530139
0.482799,0.901657
0.482802,1.36111
0.482805,1.84209
0.482808,2.27155
0.482812,2.58027
0.482815,2.71845
0.482818,2.66682
0.482821,2.43685
0.482824,2.0648
0.482827,1.60481
0.48283,1.12328
0.482833,0.693259
0.482837,0.383986
0.48284,0.24526
0.482843,0.29635
0.482846,0.525776
0.482849,0.897297
0.482852,1.35675
0.482855,1.83773
0.482858,2.2672
0.482862,2.57592
0.482865,2.7141
0.482868,2.66247
0.482871,2.43251
0.482874,2.06046
0.482877,1.60047
0.48288,1.11894
0.482883,0.688927
0.482887,0.379657
0.48289,0.240933
0.482893,0.292026
0.482896,0.521454
0.482899,0.892977
0.482902,1.35243
0.482905,1.83342
0.482908,2.26289
0.482912,2.57162
0.482915,2.7098
0.482918,2.65817
0.482921,2.42821
0.482924,2.05616
0.482927,1.59617
0.48293,1.11465
0.482933,0.684636
0.482937,0.375368
0.48294,0.236647
0.482943,0.287743
0.482946,0.517173
0.482949,0.888699
0.482952,1.34816
0.482955,1.82914
0.482958,2.25862
0.482962,2.56735
0.482965,2.70553
0.482968,2.65391
0.482971,2.42395
0.482974,2.0519
0.482977,1.59192
