X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0.00826477,0.95971,,0.00826477,0.215456
0.00826789,0.779126,,0.00826789,0.613619
0.00827102,0.479927,,0.00827102,0.918534
0.00827414,0.107663,,0.00827414,1.08354
0.00827727,-0.280991,,0.00827727,1.08358
0.00828039,-0.626867,,0.00828039,0.918904
0.00828352,-0.877309,,0.00828352,0.614761
0.00828664,-0.994187,,0.00828664,0.217337
0.00828977,-0.95971,,0.00828977,-0.213121
0.00829289,-0.779126,,0.00829289,-0.611259
0.00829602,-0.479927,,0.00829602,-0.916327
0.00829914,-0.107663,,0.00829914,-1.08153
0.00830227,0.280991,,0.00830227,-1.08173
0.00830539,0.626867,,0.00830539,-0.917082
0.00830852,0.877309,,0.00830852,-0.612809
0.00831164,0.994187,,0.00831164,-0.215178
0.00831477,0.95971,,0.00831477,0.215456
0.00831789,0.779126,,0.00831789,0.613619
0.00832102,0.479927,,0.00832102,0.918534
0.00832414,0.107663,,0.00832414,1.08354
0.00832727,-0.280991,,0.00832727,1.08358
0.00833039,-0.626867,,0.00833039,0.918904
0.00833352,-0.877309,,0.00833352,0.614761
0.00833664,-0.994187,,0.00833664,0.217337
0.00833977,-0.95971,,0.00833977,-0.213121
0.00834289,-0.779126,,0.00834289,-0.611259
0.00834602,-0.479927,,0.00834602,-0.916327
0.00834914,-0.107663,,0.00834914,-1.08153
0.00835227,0.280991,,0.00835227,-1.08173
0.00835539,0.626867,,0.00835539,-0.917082
0.00835852,0.877309,,0.00835852,-0.612809
0.00836164,0.994187,,0.00836164,-0.215178
0.00836477,0.95971,,0.00836477,0.215456
0.00836789,0.779126,,0.00836789,0.613619
0.00837102,0.479927,,0.00837102,0.918534
0.00837414,0.107663,,0.00837414,1.08354
0.00837727,-0.280991,,0.00837727,1.08358
0.00838039,-0.626867,,0.00838039,0.918904
0.00838352,-0.877309,,0.00838352,0.614761
0.00838664,-0.994187,,0.00838664,0.217337
0.00838977,-0.95971,,0.00838977,-0.213121
0.00839289,-0.779126,,0.00839289,-0.611259
0.00839602,-0.479927,,0.00839602,-0.916327
0.00839914,-0.107663,,0.00839914,-1.08153
0.00840227,0.280991,,0.00840227,-1.08173
0.00840539,0.626867,,0.00840539,-0.917082
0.00840852,0.877309,,0.00840852,-0.612809
0.00841164,0.994187,,0.00841164,-0.215178
0.00841477,0.95971,,0.00841477,0.215456
0.00841789,0.779126,,0.00841789,0.613619
0.00842102,0.479927,,0.00842102,0.918534
0.00842414,0.107663,,0.00842414,1.08354
0.00842727,-0.280991,,0.00842727,1.08358
0.00843039,-0.626867,,0.00843039,0.918904
0.00843352,-0.877309,,0.00843352,0.614761
0.00843664,-0.994187,,0.00843664,0.217337
0.00843977,-0.95971,,0.00843977,-0.213121
0.00844289,-0.779126,,0.00844289,-0.611259
0.00844602,-0.479927,,0.00844602,-0.916327
0.00844914,-0.107663,,0.00844914,-1.08153
0.00845227,0.280991,,0.00845227,-1.08173
0.00845539,0.626867,,0.00845539,-0.917082
0.00845852,0.877309,,0.00845852,-0.612809
0.00846164,0.994187,,0.00846164,-0.215178
0.00846477,0.95971,,0.00846477,0.215456
0.00846789,0.779126,,0.00846789,0.613619
0.00847102,0.479927,,0.00847102,0.918534
0.00847414,0.107663,,0.00847414,1.08354
0.00847727,-0.280991,,0.00847727,1.08358
0.00848039,-0.626867,,0.00848039,0.918904
0.00848352,-0.877309,,0.00848352,0.614761
0.00848664,-0.994187,,0.00848664,0.217337
0.00848977,-0.95971,,0.00848977,-0.213121
0.00849289,-0.779126,,0.00849289,-0.611259
0.00849602,-0.479927,,0.00849602,-0.916327
0.00849914,-0.107663,,0.00849914,-1.08153
0.00850227,0.280991,,0.00850227,-1.08173
0.00850539,0.626867,,0.00850539,-0.917082
0.00850852,0.877309,,0.00850852,-0.612809
0.00851164,0.994187,,0.00851164,-0.215178
0.00851477,0.95971,,0.00851477,0.215456
0.00851789,0.779126,,0.00851789,0.613619
0.00852102,0.479927,,0.00852102,0.918534
0.00852414,0.107663,,0.00852414,1.08354
0.00852727,-0.280991,,0.00852727,1.08358
0.00853039,-0.626867,,0.00853039,0.918904
0.00853352,-0.877309,,0.00853352,0.614761
0.00853664,-0.994187,,0.00853664,0.217337
0.00853977,-0.95971,,0.00853977,-0.213121
0.00854289,-0.779126,,0.00854289,-0.611259
0.00854602,-0.479927,,0.00854602,-0.916327
0.00854914,-0.107663,,0.00854914,-1.08153
0.00855227,0.280991,,0.00855227,-1.08173
0.00855539,0.626867,,0.00855539,-0.917082
0.00855852,0.877309,,0.00855852,-0.612809
0.00856164,0.994187,,0.00856164,-0.215178
0.00856477,0.95971,,0.00856477,0.215456
0.00856789,0.779126,,0.00856789,0.613619
0.00857102,0.479927,,0.00857102,0.918534
0.00857414,0.107663,,0.00857414,1.08354
0.00857727,-0.280991,,0.00857727,1.08358
0.00858039,-0.626867,,0.00858039,0.918904
0.00858352,-0.877309,,0.00858352,0.614761
0.00858664,-0.994187,,0.00858664,0.217337
0.00858977,-0.95971,,0.00858977,-0.213121
0.00859289,-0.779126,,0.00859289,-0.611259
0.00859602,-0.479927,,0.00859602,-0.916327
0.00859914,-0.107663,,0.00859914,-1.08153
0.00860227,0.280991,,0.00860227,-1.08173
0.00860539,0.626867,,0.00860539,-0.917082
0.00860852,0.877309,,0.00860852,-0.612809
0.00861164,0.994187,,0.00861164,-0.215178
0.00861477,0.95971,,0.00861477,0.215456
0.00861789,0.779126,,0.00861789,0.613619
0.00862102,0.479927,,0.00862102,0.918534
0.00862414,0.107663,,0.00862414,1.08354
0.00862727,-0.280991,,0.00862727,1.08358
0.00863039,-0.626867,,0.00863039,0.918904
0.00863352,-0.877309,,0.00863352,0.614761
0.00863664,-0.994187,,0.00863664,0.217337
0.00863977,-0.95971,,0.00863977,-0.213121
0.00864289,-0.779126,,0.00864289,-0.611259
0.00864602,-0.479927,,0.00864602,-0.916327
0.00864914,-0.107663,,0.00864914,-1.08153
0.00865227,0.280991,,0.00865227,-1.08173
0.00865539,0.626867,,0.00865539,-0.917082
0.00865852,0.877309,,0.00865852,-0.612809
0.00866164,0.994187,,0.00866164,-0.215178
0.00866477,0.95971,,0.00866477,0.215456
0.00866789,0.779126,,0.00866789,0.613619
0.00867102,0.479927,,0.00867102,0.918534
0.00867414,0.107663,,0.00867414,1.08354
0.00867727,-0.280991,,0.00867727,1.08358
0.00868039,-0.626867,,0.00868039,0.918904
0.00868352,-0.877309,,0.00868352,0.614761
0.00868664,-0.994187,,0.00868664,0.217337
0.00868977,-0.95971,,0.00868977,-0.213121
0.00869289,-0.779126,,0.00869289,-0.611259
0.00869602,-0.479927,,0.00869602,-0.916327
0.00869914,-0.107663,,0.00869914,-1.08153
0.00870227,0.280991,,0.00870227,-1.08173
0.00870539,0.626867,,0.00870539,-0.917082
0.00870852,0.877309,,0.00870852,-0.612809
0.00871164,0.994187,,0.00871164,-0.215178
0.00871477,0.95971,,0.00871477,0.215456
0.00871789,0.779126,,0.00871789,0.613619
0.00872102,0.479927,,0.00872102,0.918534
0.00872414,0.107663,,0.00872414,1.08354
0.00872727,-0.280991,,0.00872727,1.08358
0.00873039,-0.626867,,0.00873039,0.918904
0.00873352,-0.877309,,0.00873352,0.614761
0.00873664,-0.994187,,0.00873664,0.217337
0.00873977,-0.95971,,0.00873977,-0.213121
0.00874289,-0.779126,,0.00874289,-0.611259
0.00874602,-0.479927,,0.00874602,-0.916327
0.00874914,-0.107663,,0.00874914,-1.08153
0.00875227,0.280991,,0.00875227,-1.08173
0.00875539,0.626867,,0.00875539,-0.917082
0.00875852,0.877309,,0.00875852,-0.612809
0.00876164,0.994187,,0.00876164,-0.215178
0.00876477,0.95971,,0.00876477,0.215456
0.00876789,0.779126,,0.00876789,0.613619
0.00877102,0.479927,,0.00877102,0.918534
0.00877414,0.107663,,0.00877414,1.08354
0.00877727,-0.280991,,0.00877727,1.08358
0.00878039,-0.626867,,0.00878039,0.918904
0.00878352,-0.877309,,0.00878352,0.614761
0.00878664,-0.994187,,0.00878664,0.217337
0.00878977,-0.95971,,0.00878977,-0.213121
0.00879289,-0.779126,,0.00879289,-0.611259
0.00879602,-0.479927,,0.00879602,-0.916327
0.00879914,-0.107663,,0.00879914,-1.08153
0.00880227,0.280991,,0.00880227,-1.08173
0.00880539,0.626867,,0.00880539,-0.917082
0.00880852,0.877309,,0.00880852,-0.612809
0.00881164,0.994187,,0.00881164,-0.215178
0.00881477,0.95971,,0.00881477,0.215456
0.00881789,0.779126,,0.00881789,0.613619
0.00882102,0.479927,,0.00882102,0.918534
0.00882414,0.107663,,0.00882414,1.08354
0.00882727,-0.280991,,0.00882727,1.08358
0.00883039,-0.626867,,0.00883039,0.918904
0.00883352,-0.877309,,0.00883352,0.614761
0.00883664,-0.994187,,0.00883664,0.217337
0.00883977,-0.95971,,0.00883977,-0.213121
0.00884289,-0.779126,,0.00884289,-0.611259
0.00884602,-0.479927,,0.00884602,-0.916327
0.00884914,-0.107663,,0.00884914,-1.08153
0.00885227,0.280991,,0.00885227,-1.08173
0.00885539,0.626867,,0.00885539,-0.917082
0.00885852,0.877309,,0.00885852,-0.612809
0.00886164,0.994187,,0.00886164,-0.215178
0.00886477,0.95971,,0.00886477,0.215456
0.00886789,0.779126,,0.00886789,0.613619
0.00887102,0.479927,,0.00887102,0.918534
0.00887414,0.107663,,0.00887414,1.08354
0.00887727,-0.280991,,0.00887727,1.08358
0.00888039,-0.626867,,0.00888039,0.918904
0.00888352,-0.877309,,0.00888352,0.614761
0.00888664,-0.994187,,0.00888664,0.217337
0.00888977,-0.95971,,0.00888977,-0.213121
0.00889289,-0.779126,,0.00889289,-0.611259
0.00889602,-0.479927,,0.00889602,-0.916327
0.00889914,-0.107663,,0.00889914,-1.08153
0.00890227,0.280991,,0.00890227,-1.08173
0.00890539,0.626867,,0.00890539,-0.917082
0.00890852,0.877309,,0.00890852,-0.612809
0.00891164,0.994187,,0.00891164,-0.215178
0.00891477,0.95971,,0.00891477,0.215456
0.00891789,0.779126,,0.00891789,0.613619
0.00892102,0.479927,,0.00892102,0.918534
0.00892414,0.107663,,0.00892414,1.08354
0.00892727,-0.280991,,0.00892727,1.08358
0.00893039,-0.626867,,0.00893039,0.918904
0.00893352,-0.877309,,0.00893352,0.614761
0.00893664,-0.994187,,0.00893664,0.217337
0.00893977,-0.95971,,0.00893977,-0.213121
0.00894289,-0.779126,,0.00894289,-0.611259
0.00894602,-0.479927,,0.00894602,-0.916327
0.00894914,-0.107663,,0.00894914,-1.08153
0.00895227,0.280991,,0.00895227,-1.08173
0.00895539,0.626867,,0.00895539,-0.917082
0.00895852,0.877309,,0.00895852,-0.612809
0.00896164,0.994187,,0.00896164,-0.215178
0.00896477,0.95971,,0.00896477,0.215456
0.00896789,0.779126,,0.00896789,0.613619
0.00897102,0.479927,,0.00897102,0.918534
0.00897414,0.107663,,0.00897414,1.08354
0.00897727,-0.280991,,0.00897727,1.08358
0.00898039,-0.626867,,0.00898039,0.918904
0.00898352,-0.877309,,0.00898352,0.614761
0.00898664,-0.994187,,0.00898664,0.217337
0.00898977,-0.95971,,0.00898977,-0.213121
0.00899289,-0.779126,,0.00899289,-0.611259
0.00899602,-0.479927,,0.00899602,-0.916327
0.00899914,-0.107663,,0.00899914,-1.08153
0.00900227,0.280991,,0.00900227,-1.08173
0.00900539,0.626867,,0.00900539,-0.917082
0.00900852,0.877309,,0.00900852,-0.612809
0.00901164,0.994187,,0.00901164,-0.215178
0.00901477,0.95971,,0.00901477,0.215456
0.00901789,0.779126,,0.00901789,0.613619
0.00902102,0.479927,,0.00902102,0.918534
0.00902414,0.107663,,0.00902414,1.08354
0.00902727,-0.280991,,0.00902727,1.08358
0.00903039,-0.626867,,0.00903039,0.918904
0.00903352,-0.877309,,0.00903352,0.614761
0.00903664,-0.994187,,0.00903664,0.217337
0.00903977,-0.95971,,0.00903977,-0.213121
0.00904289,-0.779126,,0.00904289,-0.611259
0.00904602,-0.479927,,0.00904602,-0.916327
0.00904914,-0.107663,,0.00904914,-1.08153
0.00905227,0.280991,,0.00905227,-1.08173
0.00905539,0.626867,,0.00905539,-0.917082
0.00905852,0.877309,,0.00905852,-0.612809
0.00906164,0.994187,,0.00906164,-0.215178
0.00906477,0.95971,,0.00906477,0.215456
0.00906789,0.779126,,0.00906789,0.613619
0.00907102,0.479927,,0.00907102,0.918534
0.00907414,0.107663,,0.00907414,1.08354
0.00907727,-0.280991,,0.00907727,1.08358
0.00908039,-0.626867,,0.00908039,0.918904
0.00908352,-0.877309,,0.00908352,0.614761
0.00908664,-0.994187,,0.00908664,0.217337
0.00908977,-0.95971,,0.00908977,-0.213121
0.00909289,-0.779126,,0.00909289,-0.611259
0.00909602,-0.479927,,0.00909602,-0.916327
0.00909914,-0.107663,,0.00909914,-1.08153
0.00910227,0.280991,,0.00910227,-1.08173
0.00910539,0.626867,,0.00910539,-0.917082
0.00910852,0.877309,,0.00910852,-0.612809
0.00911164,0.994187,,0.00911164,-0.215178
0.00911477,0.95971,,0.00911477,0.215456
0.00911789,0.779126,,0.00911789,0.613619
0.00912102,0.479927,,0.00912102,0.918534
0.00912414,0.107663,,0.00912414,1.08354
0.00912727,-0.280991,,0.00912727,1.08358
0.00913039,-0.626867,,0.00913039,0.918904
0.00913352,-0.877309,,0.00913352,0.614761
0.00913664,-0.994187,,0.00913664,0.217337
0.00913977,-0.95971,,0.00913977,-0.213121
0.00914289,-0.779126,,0.00914289,-0.611259
0.00914602,-0.479927,,0.00914602,-0.916327
0.00914914,-0.107663,,0.00914914,-1.08153
0.00915227,0.280991,,0.00915227,-1.08173
0.00915539,0.626867,,0.00915539,-0.917082
0.00915852,0.877309,,0.00915852,-0.612809
0.00916164,0.994187,,0.00916164,-0.215178
0.00916477,0.95971,,0.00916477,0.215456
0.00916789,0.779126,,0.00916789,0.613619
0.00917102,0.479927,,0.00917102,0.918534
0.00917414,0.107663,,0.00917414,1.08354
0.00917727,-0.280991,,0.00917727,1.08358
0.00918039,-0.626867,,0.00918039,0.918904
0.00918352,-0.877309,,0.00918352,0.614761
0.00918664,-0.994187,,0.00918664,0.217337
0.00918977,-0.95971,,0.00918977,-0.213121
0.00919289,-0.779126,,0.00919289,-0.611259
0.00919602,-0.479927,,0.00919602,-0.916327
0.00919914,-0.107663,,0.00919914,-1.08153
0.00920227,0.280991,,0.00920227,-1.08173
0.00920539,0.626867,,0.00920539,-0.917082
0.00920852,0.877309,,0.00920852,-0.612809
0.00921164,0.994187,,0.00921164,-0.215178
0.00921477,0.95971,,0.00921477,0.215456
0.00921789,0.779126,,0.00921789,0.613619
0.00922102,0.479927,,0.00922102,0.918534
0.00922414,0.107663,,0.00922414,1.08354
0.00922727,-0.280991,,0.00922727,1.08358
0.00923039,-0.626867,,0.00923039,0.918904
0.00923352,-0.877309,,0.00923352,0.614761
0.00923664,-0.994187,,0.00923664,0.217337
0.00923977,-0.95971,,0.00923977,-0.213121
0.00924289,-0.779126,,0.00924289,-0.611259
0.00924602,-0.479927,,0.00924602,-0.916327
0.00924914,-0.107663,,0.00924914,-1.08153
0.00925227,0.280991,,0.00925227,-1.08173
0.00925539,0.626867,,0.00925539,-0.917082
0.00925852,0.877309,,0.00925852,-0.612809
0.00926164,0.994187,,0.00926164,-0.215178
0.00926477,0.95971,,0.00926477,0.215456
0.00926789,0.779126,,0.00926789,0.613619
0.00927102,0.479927,,0.00927102,0.918534
0.00927414,0.107663,,0.00927414,1.08354
0.00927727,-0.280991,,0.00927727,1.08358
0.00928039,-0.626867,,0.00928039,0.918904
0.00928352,-0.877309,,0.00928352,0.614761
0.00928664,-0.994187,,0.00928664,0.217337
0.00928977,-0.95971,,0.00928977,-0.213121
0.00929289,-0.779126,,0.00929289,-0.611259
0.00929602,-0.479927,,0.00929602,-0.916327
0.00929914,-0.107663,,0.00929914,-1.08153
0.00930227,0.280991,,0.00930227,-1.08173
0.00930539,0.626867,,0.00930539,-0.917082
0.00930852,0.877309,,0.00930852,-0.612809
0.00931164,0.994187,,0.00931164,-0.215178
0.00931477,0.95971,,0.00931477,0.215456
0.00931789,0.779126,,0.00931789,0.613619
0.00932102,0.479927,,0.00932102,0.918534
0.00932414,0.107663,,0.00932414,1.08354
0.00932727,-0.280991,,0.00932727,1.08358
0.00933039,-0.626867,,0.00933039,0.918904
0.00933352,-0.877309,,0.00933352,0.614761
0.00933664,-0.994187,,0.00933664,0.217337
0.00933977,-0.95971,,0.00933977,-0.213121
0.00934289,-0.779126,,0.00934289,-0.611259
0.00934602,-0.479927,,0.00934602,-0.916327
0.00934914,-0.107663,,0.00934914,-1.08153
0.00935227,0.280991,,0.00935227,-1.08173
0.00935539,0.626867,,0.00935539,-0.917082
0.00935852,0.877309,,0.00935852,-0.612809
0.00936164,0.994187,,0.00936164,-0.215178
0.00936477,0.95971,,0.00936477,0.215456
0.00936789,0.779126,,0.00936789,0.613619
0.00937102,0.479927,,0.00937102,0.918534
0.00937414,0.107663,,0.00937414,1.08354
0.00937727,-0.280991,,0.00937727,1.08358
0.00938039,-0.626867,,0.00938039,0.918904
0.00938352,-0.877309,,0.00938352,0.614761
0.00938664,-0.994187,,0.00938664,0.217337
0.00938977,-0.95971,,0.00938977,-0.213121
0.00939289,-0.779126,,0.00939289,-0.611259
0.00939602,-0.479927,,0.00939602,-0.916327
0.00939914,-0.107663,,0.00939914,-1.08153
0.00940227,0.280991,,0.00940227,-1.08173
0.00940539,0.626867,,0.00940539,-0.917082
0.00940852,0.877309,,0.00940852,-0.612809
0.00941164,0.994187,,0.00941164,-0.215178
0.00941477,0.95971,,0.00941477,0.215456
0.00941789,0.779126,,0.00941789,0.613619
0.00942102,0.479927,,0.00942102,0.918534
0.00942414,0.107663,,0.00942414,1.08354
0.00942727,-0.280991,,0.00942727,1.08358
0.00943039,-0.626867,,0.00943039,0.918904
0.00943352,-0.877309,,0.00943352,0.614761
0.00943664,-0.994187,,0.00943664,0.217337
0.00943977,-0.95971,,0.00943977,-0.213121
0.00944289,-0.779126,,0.00944289,-0.611259
0.00944602,-0.479927,,0.00944602,-0.916327
0.00944914,-0.107663,,0.00944914,-1.08153
0.00945227,0.280991,,0.00945227,-1.08173
0.00945539,0.626867,,0.00945539,-0.917082
0.00945852,0.877309,,0.00945852,-0.612809
0.00946164,0.994187,,0.00946164,-0.215178
0.00946477,0.95971,,0.00946477,0.215456
0.00946789,0.779126,,0.00946789,0.613619
0.00947102,0.479927,,0.00947102,0.918534
0.00947414,0.107663,,0.00947414,1.08354
0.00947727,-0.280991,,0.00947727,1.08358
0.00948039,-0.626867,,0.00948039,0.918904
0.00948352,-0.877309,,0.00948352,0.614761
0.00948664,-0.994187,,0.00948664,0.217337
0.00948977,-0.95971,,0.00948977,-0.213121
0.00949289,-0.779126,,0.00949289,-0.611259
0.00949602,-0.479927,,0.00949602,-0.916327
0.00949914,-0.107663,,0.00949914,-1.08153
0.00950227,0.280991,,0.00950227,-1.08173
0.00950539,0.626867,,0.00950539,-0.917082
0.00950852,0.877309,,0.00950852,-0.612809
0.00951164,0.994187,,0.00951164,-0.215178
0.00951477,0.95971,,0.00951477,0.215456
0.00951789,0.779126,,0.00951789,0.613619
0.00952102,0.479927,,0.00952102,0.918534
0.00952414,0.107663,,0.00952414,1.08354
0.00952727,-0.280991,,0.00952727,1.08358
0.00953039,-0.626867,,0.00953039,0.918904
0.00953352,-0.877309,,0.00953352,0.614761
0.00953664,-0.994187,,0.00953664,0.217337
0.00953977,-0.95971,,0.00953977,-0.213121
0.00954289,-0.779126,,0.00954289,-0.611259
0.00954602,-0.479927,,0.00954602,-0.916327
0.00954914,-0.107663,,0.00954914,-1.08153
0.00955227,0.280991,,0.00955227,-1.08173
0.00955539,0.626867,,0.00955539,-0.917082
0.00955852,0.877309,,0.00955852,-0.612809
0.00956164,0.994187,,0.00956164,-0.215178
0.00956477,0.95971,,0.00956477,0.215456
0.00956789,0.779126,,0.00956789,0.613619
0.00957102,0.479927,,0.00957102,0.918534
0.00957414,0.107663,,0.00957414,1.08354
0.00957727,-0.280991,,0.00957727,1.08358
0.00958039,-0.626867,,0.00958039,0.918904
0.00958352,-0.877309,,0.00958352,0.614761
0.00958664,-0.994187,,0.00958664,0.217337
0.00958977,-0.95971,,0.00958977,-0.213121
0.00959289,-0.779126,,0.00959289,-0.611259
0.00959602,-0.479927,,0.00959602,-0.916327
0.00959914,-0.107663,,0.00959914,-1.08153
0.00960227,0.280991,,0.00960227,-1.08173
0.00960539,0.626867,,0.00960539,-0.917082
0.00960852,0.877309,,0.00960852,-0.612809
0.00961164,0.994187,,0.00961164,-0.215178
0.00961477,0.95971,,0.00961477,0.215456
0.00961789,0.779126,,0.00961789,0.613619
0.00962102,0.479927,,0.00962102,0.918534
0.00962414,0.107663,,0.00962414,1.08354
0.00962727,-0.280991,,0.00962727,1.08358
0.00963039,-0.626867,,0.00963039,0.918904
0.00963352,-0.877309,,0.00963352,0.614761
0.00963664,-0.994187,,0.00963664,0.217337
0.00963977,-0.95971,,0.00963977,-0.213121
0.00964289,-0.779126,,0.00964289,-0.611259
0.00964602,-0.479927,,0.00964602,-0.916327
0.00964914,-0.107663,,0.00964914,-1.08153
0.00965227,0.280991,,0.00965227,-1.08173
0.00965539,0.626867,,0.00965539,-0.917082
0.00965852,0.877309,,0.00965852,-0.612809
0.00966164,0.994187,,0.00966164,-0.215178
0.00966477,0.95971,,0.00966477,0.215456
0.00966789,0.779126,,0.00966789,0.613619
0.00967102,0.479927,,0.00967102,0.918534
0.00967414,0.107663,,0.00967414,1.08354
0.00967727,-0.280991,,0.00967727,1.08358
0.00968039,-0.626867,,0.00968039,0.918904
0.00968352,-0.877309,,0.00968352,0.614761
0.00968664,-0.994187,,0.00968664,0.217337
0.00968977,-0.95971,,0.00968977,-0.213121
0.00969289,-0.779126,,0.00969289,-0.611259
0.00969602,-0.479927,,0.00969602,-0.916327
0.00969914,-0.107663,,0.00969914,-1.08153
0.00970227,0.280991,,0.00970227,-1.08173
0.00970539,0.626867,,0.00970539,-0.917082
0.00970852,0.877309,,0.00970852,-0.612809
0.00971164,0.994187,,0.00971164,-0.215178
0.00971477,0.95971,,0.00971477,0.215456
0.00971789,0.779126,,0.00971789,0.613619
0.00972102,0.479927,,0.00972102,0.918534
0.00972414,0.107663,,0.00972414,1.08354
0.00972727,-0.280991,,0.00972727,1.08358
0.00973039,-0.626867,,0.00973039,0.918904
0.00973352,-0.877309,,0.00973352,0.614761
0.00973664,-0.994187,,0.00973664,0.217337
0.00973977,-0.95971,,0.00973977,-0.213121
0.00974289,-0.779126,,0.00974289,-0.611259
0.00974602,-0.479927,,0.00974602,-0.916327
0.00974914,-0.107663,,0.00974914,-1.08153
0.00975227,0.280991,,0.00975227,-1.08173
0.00975539,0.626867,,0.00975539,-0.917082
0.00975852,0.877309,,0.00975852,-0.612809
0.00976164,0.994187,,0.00976164,-0.215178
0.00976477,0.95971,,0.00976477,0.215456
0.00976789,0.779126,,0.00976789,0.613619
0.00977102,0.479927,,0.00977102,0.918534
0.00977414,0.107663,,0.00977414,1.08354
0.00977727,-0.280991,,0.00977727,1.08358
0.00978039,-0.626867,,0.00978039,0.918904
0.00978352,-0.877309,,0.00978352,0.614761
0.00978664,-0.994187,,0.00978664,0.217337
0.00978977,-0.95971,,0.00978977,-0.213121
0.00979289,-0.779126,,0.00979289,-0.611259
0.00979602,-0.479927,,0.00979602,-0.916327
0.00979914,-0.107663,,0.00979914,-1.08153
0.00980227,0.280991,,0.00980227,-1.08173
0.00980539,0.626867,,0.00980539,-0.917082
0.00980852,0.877309,,0.00980852,-0.612809
0.00981164,0.994187,,0.00981164,-0.215178
0.00981477,0.95971,,0.00981477,0.215456
0.00981789,0.779126,,0.00981789,0.613619
0.00982102,0.479927,,0.00982102,0.918534
0.00982414,0.107663,,0.00982414,1.08354
0.00982727,-0.280991,,0.00982727,1.08358
0.00983039,-0.626867,,0.00983039,0.918904
0.00983352,-0.877309,,0.00983352,0.614761
0.00983664,-0.994187,,0.00983664,0.217337
0.00983977,-0.95971,,0.00983977,-0.213121
0.00984289,-0.779126,,0.00984289,-0.611259
0.00984602,-0.479927,,0.00984602,-0.916327
0.00984914,-0.107663,,0.00984914,-1.08153
0.00985227,0.280991,,0.00985227,-1.08173
0.00985539,0.626867,,0.00985539,-0.917082
0.00985852,0.877309,,0.00985852,-0.612809
0.00986164,0.994187,,0.00986164,-0.215178
0.00986477,0.95971,,0.00986477,0.215456
0.00986789,0.779126,,0.00986789,0.613619
0.00987102,0.479927,,0.00987102,0.918534
0.00987414,0.107663,,0.00987414,1.08354
0.00987727,-0.280991,,0.00987727,1.08358
0.00988039,-0.626867,,0.00988039,0.918904
0.00988352,-0.877309,,0.00988352,0.614761
0.00988664,-0.994187,,0.00988664,0.217337
0.00988977,-0.95971,,0.00988977,-0.213121
0.00989289,-0.779126,,0.00989289,-0.611259
0.00989602,-0.479927,,0.00989602,-0.916327
0.00989914,-0.107663,,0.00989914,-1.08153
0.00990227,0.280991,,0.00990227,-1.08173
0.00990539,0.626867,,0.00990539,-0.917082
0.00990852,0.877309,,0.00990852,-0.612809
0.00991164,0.994187,,0.00991164,-0.215178
0.00991477,0.95971,,0.00991477,0.215456
0.00991789,0.779126,,0.00991789,0.613619
0.00992102,0.479927,,0.00992102,0.918534
0.00992414,0.107663,,0.00992414,1.08354
0.00992727,-0.280991,,0.00992727,1.08358
0.00993039,-0.626867,,0.00993039,0.918904
0.00993352,-0.877309,,0.00993352,0.614761
0.00993664,-0.994187,,0.00993664,0.217337
0.00993977,-0.95971,,0.00993977,-0.213121
0.00994289,-0.779126,,0.00994289,-0.611259
0.00994602,-0.479927,,0.00994602,-0.916327
0.00994914,-0.107663,,0.00994914,-1.08153
0.00995227,0.280991,,0.00995227,-1.08173
0.00995539,0.626867,,0.00995539,-0.917082
0.00995852,0.877309,,0.00995852,-0.612809
0.00996164,0.994187,,0.00996164,-0.215178
0.00996477,0.95971,,0.00996477,0.215456
0.00996789,0.779126,,0.00996789,0.613619
0.00997102,0.479927,,0.00997102,0.918534
0.00997414,0.107663,,0.00997414,1.08354
0.00997727,-0.280991,,0.00997727,1.08358
0.00998039,-0.626867,,0.00998039,0.918904
0.00998352,-0.877309,,0.00998352,0.614761
0.00998664,-0.994187,,0.00998664,0.217337
0.00998977,-0.95971,,0.00998977,-0.213121
0.00999289,-0.779126,,0.00999289,-0.611259
0.00999602,-0.479927,,0.00999602,-0.916327
0.00999914,-0.107663,,0.00999914,-1.08153
0.0100023,0.280991,,0.0100023,-1.08173
0.0100054,0.626867,,0.0100054,-0.917082
0.0100085,0.877309,,0.0100085,-0.612809
0.0100116,0.994187,,0.0100116,-0.215178
0.0100148,0.95971,,0.0100148,0.215456
0.0100179,0.779126,,0.0100179,0.613619
0.010021,0.479927,,0.010021,0.918534
0.0100241,0.107663,,0.0100241,1.08354
0.0100273,-0.280991,,0.0100273,1.08358
0.0100304,-0.626867,,0.0100304,0.918904
0.0100335,-0.877309,,0.0100335,0.614761
0.0100366,-0.994187,,0.0100366,0.217337
0.0100398,-0.95971,,0.0100398,-0.213121
0.0100429,-0.779126,,0.0100429,-0.611259
0.010046,-0.479927,,0.010046,-0.916327
0.0100491,-0.107663,,0.0100491,-1.08153
0.0100523,0.280991,,0.0100523,-1.08173
0.0100554,0.626867,,0.0100554,-0.917082
0.0100585,0.877309,,0.0100585,-0.612809
0.0100616,0.994187,,0.0100616,-0.215178
0.0100648,0.95971,,0.0100648,0.215456
0.0100679,0.779126,,0.0100679,0.613619
0.010071,0.479927,,0.010071,0.918534
0.0100741,0.107663,,0.0100741,1.08354
0.0100773,-0.280991,,0.0100773,1.08358
