X--Trace 1::[Channel A],Y--Trace 1::[Channel A]
0.0052205,1.35806
0.00522675,1.40567
0.005233,1.23928
0.00523925,0.884227
0.0052455,0.394553
0.00525175,-0.155188
0.005258,-0.681303
0.00526425,-1.1037
0.0052705,-1.35806
0.00527675,-1.40567
0.005283,-1.23928
0.00528925,-0.884227
0.0052955,-0.394553
0.00530175,0.155188
0.005308,0.681303
0.00531425,1.1037
0.0053205,1.35806
0.00532675,1.40567
0.005333,1.23928
0.00533925,0.884227
0.0053455,0.394553
0.00535175,-0.155188
0.005358,-0.681303
0.00536425,-1.1037
0.0053705,-1.35806
0.00537675,-1.40567
0.005383,-1.23928
0.00538925,-0.884227
0.0053955,-0.394553
0.00540175,0.155188
0.005408,0.681303
0.00541425,1.1037
0.0054205,1.35806
0.00542675,1.40567
0.005433,1.23928
0.00543925,0.884227
0.0054455,0.394553
0.00545175,-0.155188
0.005458,-0.681303
0.00546425,-1.1037
0.0054705,-1.35806
0.00547675,-1.40567
0.005483,-1.23928
0.00548925,-0.884227
0.0054955,-0.394553
0.00550175,0.155188
0.005508,0.681303
0.00551425,1.1037
0.0055205,1.35806
0.00552675,1.40567
0.005533,1.23928
0.00553925,0.884227
0.0055455,0.394553
0.00555175,-0.155188
0.005558,-0.681303
0.00556425,-1.1037
0.0055705,-1.35806
0.00557675,-1.40567
0.005583,-1.23928
0.00558925,-0.884227
0.0055955,-0.394553
0.00560175,0.155188
0.005608,0.681303
0.00561425,1.1037
0.0056205,1.35806
0.00562675,1.40567
0.005633,1.23928
0.00563925,0.884227
0.0056455,0.394553
0.00565175,-0.155188
0.005658,-0.681303
0.00566425,-1.1037
0.0056705,-1.35806
0.00567675,-1.40567
0.005683,-1.23928
0.00568925,-0.884227
0.0056955,-0.394553
0.00570175,0.155188
0.005708,0.681303
0.00571425,1.1037
0.0057205,1.35806
0.00572675,1.40567
0.005733,1.23928
0.00573925,0.884227
0.0057455,0.394553
0.00575175,-0.155188
0.005758,-0.681303
0.00576425,-1.1037
0.0057705,-1.35806
0.00577675,-1.40567
0.005783,-1.23928
0.00578925,-0.884227
0.0057955,-0.394553
0.00580175,0.155188
0.005808,0.681303
0.00581425,1.1037
0.0058205,1.35806
0.00582675,1.40567
0.005833,1.23928
0.00583925,0.884227
0.0058455,0.394553
0.00585175,-0.155188
0.005858,-0.681303
0.00586425,-1.1037
0.0058705,-1.35806
0.00587675,-1.40567
0.005883,-1.23928
0.00588925,-0.884227
0.0058955,-0.394553
0.00590175,0.155188
0.005908,0.681303
0.00591425,1.1037
0.0059205,1.35806
0.00592675,1.40567
0.005933,1.23928
0.00593925,0.884227
0.0059455,0.394553
0.00595175,-0.155188
0.005958,-0.681303
0.00596425,-1.1037
0.0059705,-1.35806
0.00597675,-1.40567
0.005983,-1.23928
0.00598925,-0.884227
0.0059955,-0.394553
0.00600175,0.155188
0.006008,0.681303
0.00601425,1.1037
0.0060205,1.35806
0.00602675,1.40567
0.006033,1.23928
0.00603925,0.884227
0.0060455,0.394553
0.00605175,-0.155188
0.006058,-0.681303
0.00606425,-1.1037
0.0060705,-1.35806
0.00607675,-1.40567
0.006083,-1.23928
0.00608925,-0.884227
0.0060955,-0.394553
0.00610175,0.155188
0.006108,0.681303
0.00611425,1.1037
0.0061205,1.35806
0.00612675,1.40567
0.006133,1.23928
0.00613925,0.884227
0.0061455,0.394553
0.00615175,-0.155188
0.006158,-0.681303
0.00616425,-1.1037
0.0061705,-1.35806
0.00617675,-1.40567
0.006183,-1.23928
0.00618925,-0.884227
0.0061955,-0.394553
0.00620175,0.155188
0.006208,0.681303
0.00621425,1.1037
0.0062205,1.35806
0.00622675,1.40567
0.006233,1.23928
0.00623925,0.884227
0.0062455,0.394553
0.00625175,-0.155188
0.006258,-0.681303
0.00626425,-1.1037
0.0062705,-1.35806
0.00627675,-1.40567
0.006283,-1.23928
0.00628925,-0.884227
0.0062955,-0.394553
0.00630175,0.155188
0.006308,0.681303
0.00631425,1.1037
0.0063205,1.35806
0.00632675,1.40567
0.006333,1.23928
0.00633925,0.884227
0.0063455,0.394553
0.00635175,-0.155188
0.006358,-0.681303
0.00636425,-1.1037
0.0063705,-1.35806
0.00637675,-1.40567
0.006383,-1.23928
0.00638925,-0.884227
0.0063955,-0.394553
0.00640175,0.155188
0.006408,0.681303
0.00641425,1.1037
0.0064205,1.35806
0.00642675,1.40567
0.006433,1.23928
0.00643925,0.884227
0.0064455,0.394553
0.00645175,-0.155188
0.006458,-0.681303
0.00646425,-1.1037
0.0064705,-1.35806
0.00647675,-1.40567
0.006483,-1.23928
0.00648925,-0.884227
0.0064955,-0.394553
0.00650175,0.155188
0.006508,0.681303
0.00651425,1.1037
0.0065205,1.35806
0.00652675,1.40567
0.006533,1.23928
0.00653925,0.884227
0.0065455,0.394553
0.00655175,-0.155188
0.006558,-0.681303
0.00656425,-1.1037
0.0065705,-1.35806
0.00657675,-1.40567
0.006583,-1.23928
0.00658925,-0.884227
0.0065955,-0.394553
0.00660175,0.155188
0.006608,0.681303
0.00661425,1.1037
0.0066205,1.35806
0.00662675,1.40567
0.006633,1.23928
0.00663925,0.884227
0.0066455,0.394553
0.00665175,-0.155188
0.006658,-0.681303
0.00666425,-1.1037
0.0066705,-1.35806
0.00667675,-1.40567
0.006683,-1.23928
0.00668925,-0.884227
0.0066955,-0.394553
0.00670175,0.155188
0.006708,0.681303
0.00671425,1.1037
0.0067205,1.35806
0.00672675,1.40567
0.006733,1.23928
0.00673925,0.884227
0.0067455,0.394553
0.00675175,-0.155188
0.006758,-0.681303
0.00676425,-1.1037
0.0067705,-1.35806
0.00677675,-1.40567
0.006783,-1.23928
0.00678925,-0.884227
0.0067955,-0.394553
0.00680175,0.155188
0.006808,0.681303
0.00681425,1.1037
0.0068205,1.35806
0.00682675,1.40567
0.006833,1.23928
0.00683925,0.884227
0.0068455,0.394553
0.00685175,-0.155188
0.006858,-0.681303
0.00686425,-1.1037
0.0068705,-1.35806
0.00687675,-1.40567
0.006883,-1.23928
0.00688925,-0.884227
0.0068955,-0.394553
0.00690175,0.155188
0.006908,0.681303
0.00691425,1.1037
0.0069205,1.35806
0.00692675,1.40567
0.006933,1.23928
0.00693925,0.884227
0.0069455,0.394553
0.00695175,-0.155188
0.006958,-0.681303
0.00696425,-1.1037
0.0069705,-1.35806
0.00697675,-1.40567
0.006983,-1.23928
0.00698925,-0.884227
0.0069955,-0.394553
0.00700175,0.155188
0.007008,0.681303
0.00701425,1.1037
0.0070205,1.35806
0.00702675,1.40567
0.007033,1.23928
0.00703925,0.884227
0.0070455,0.394553
0.00705175,-0.155188
0.007058,-0.681303
0.00706425,-1.1037
0.0070705,-1.35806
0.00707675,-1.40567
0.007083,-1.23928
0.00708925,-0.884227
0.0070955,-0.394553
0.00710175,0.155188
0.007108,0.681303
0.00711425,1.1037
0.0071205,1.35806
0.00712675,1.40567
0.007133,1.23928
0.00713925,0.884227
0.0071455,0.394553
0.00715175,-0.155188
0.007158,-0.681303
0.00716425,-1.1037
0.0071705,-1.35806
0.00717675,-1.40567
0.007183,-1.23928
0.00718925,-0.884227
0.0071955,-0.394553
0.00720175,0.155188
0.007208,0.681303
0.00721425,1.1037
0.0072205,1.35806
0.00722675,1.40567
0.007233,1.23928
0.00723925,0.884227
0.0072455,0.394553
0.00725175,-0.155188
0.007258,-0.681303
0.00726425,-1.1037
0.0072705,-1.35806
0.00727675,-1.40567
0.007283,-1.23928
0.00728925,-0.884227
0.0072955,-0.394553
0.00730175,0.155188
0.007308,0.681303
0.00731425,1.1037
0.0073205,1.35806
0.00732675,1.40567
0.007333,1.23928
0.00733925,0.884227
0.0073455,0.394553
0.00735175,-0.155188
0.007358,-0.681303
0.00736425,-1.1037
0.0073705,-1.35806
0.00737675,-1.40567
0.007383,-1.23928
0.00738925,-0.884227
0.0073955,-0.394553
0.00740175,0.155188
0.007408,0.681303
0.00741425,1.1037
0.0074205,1.35806
0.00742675,1.40567
0.007433,1.23928
0.00743925,0.884227
0.0074455,0.394553
0.00745175,-0.155188
0.007458,-0.681303
0.00746425,-1.1037
0.0074705,-1.35806
0.00747675,-1.40567
0.007483,-1.23928
0.00748925,-0.884227
0.0074955,-0.394553
0.00750175,0.155188
0.007508,0.681303
0.00751425,1.1037
0.0075205,1.35806
0.00752675,1.40567
0.007533,1.23928
0.00753925,0.884227
0.0075455,0.394553
0.00755175,-0.155188
0.007558,-0.681303
0.00756425,-1.1037
0.0075705,-1.35806
0.00757675,-1.40567
0.007583,-1.23928
0.00758925,-0.884227
0.0075955,-0.394553
0.00760175,0.155188
0.007608,0.681303
0.00761425,1.1037
0.0076205,1.35806
0.00762675,1.40567
0.007633,1.23928
0.00763925,0.884227
0.0076455,0.394553
0.00765175,-0.155188
0.007658,-0.681303
0.00766425,-1.1037
0.0076705,-1.35806
